Een film gekeken op netflix.
Een fullbody workout
Een game op me telefoon gespeeld.
Een geschiedenis toets gemaakt. Hij was best wel moeilijk maar ik hoop op een voldoende
Een GPO voor school waarbij je een buurt moet vergelijken...
een internationaal voetbal toernooi gespeeld
Een kast op zolder schoongemaakt/opgeruimd
Een Kijk&luwiter toets geoefend.
een korte serie gekeken op youtube over een oude surfer
Een mevrouw was een knoop kwijt van haar vest dus hebben we een nieuwe knoop gezocht.
Een Nederlands toets gemaakt
Een presentatie gegeven van de week
Een presentatie gehouden voor nederlands
Een proef gemaakt van nederlands
Een rondje gelopen met mijn hond
een serie gekeken
Een spel op de PlayStation gespeeld
Een spelletje op mijn telefoon.
Een thuis wedstrijd gespeeld tegen Bodegraven. Helaas verloren.
Een thumbnail gemaakt voor me youtube kanaal
Een toets gemaakt van wiskunde
Een toets van Frans gemaakt
Een tutorial kijken over youtube thumbnails
Een video gekeken van iemand die geld doneert aan streamers
Een video van We Happy Few gekeken en van the walking dead telltale serie
Een voetbal wedstrijd gekeken
een vriend was langs gekomen voor de gezelligheid
Eens in de week eten we bij mijn oma
"Eerst mn vriendin uitgezwaaid (gaat op vakantie)
Daarna fifa gespeeld"
elian is langs gekomen na het eten en we hebben geleerd en huiswerk gemaakt
Engels les gehad
Engels les gehad. We hadden het leesboek klassikaal uitgelezen
Engelse les gehad.
Er is een bijbelstudie in de kerk voor tieners over het occult
Er was een dienst met een evangelist uit Maleisi«ü∂Æ
Er was een preek over het goede dingen van het oud zijn en goeie dingen van het jong zijn
Er was een presentatie over hoe de kerk ging in 2017 en over de financi«ü∂Æn van vorig jaar
FIFA gespeeld en YouTube filmpjes gekeken
Film gekeken
Film gekeken- gepraat
Filmpjes gekeken op youtube.
Filmpjes gekeken over eigenpaarden.
Filmpjes gekeken over van alles
Fortnite
Fortnite gespeeld
Fortnite op playstation
Fortnite-gta
Fortnite-gta-f1
Forza Horizon 4 gespeeld
Foto«ΩÉ?™É?Ωs in een foto album geplakt
frederique is hier blijven slapen we hebben zojuist ontbeten.
frederique was blijven slapen en ze is net weg gegaan nu ben ik bij sophie en we gaan naar de stad want ik moest iets kopen voor een vriend en zij voor haar vader
Friends gekeken
Gamen
Geappt met vrienden of ze lekker hebben geslapen en tot hoelaat ze school hebben.
Geappt over een verrassing feest voor anouk.
Gebbqt
Gechilled
Gechilled (bank zitten praten enz.)
Gechilled na proefwerken
Gedanst
Gedoucht
Gedoucht want ik ga naar een verjaardag.
Gefietst naar de winkelcentrum in de buurt
Gefietst naar huis
Gefietst naar school
Gefist op gta 5
Gefrissbeed met een mannelijker bewoner in de gang.
Gegamed
Gegeten
Gegeten bij mijn opa en oma.
Gegeten en gepraat
Gegeten in Scheveningen en naar de film
Gegeten samen met me vader.
Gegeten- tv kijken
Gegeten-gepraat
Gekeken hoe Stef en Pieter aan het gamen waren.
Gekeken naar andere ytber dan dat ik notmaal kijk
Gekeken naar een filmpje van 2 mensen waarvan de ene 11duizend euro per dag verdiend en de andere 60euro
Gekeken naar iemand die computers in elkaar zet
Gekeken naar me favorieten youtuber
Gekeken naar mijn favoriete youtuber
Geknutteld met een mannelijk en vrouwelijke bewoner.
Geleerd
Geleerd voor de laatste toetsen van maandag.
Geleerd voor de proefwerkweek.
Geleerd voor de toetsen van maandag.
Geleerd voor de toetsen van morgen.
Geleerd voor geschiedenis
Geleerd voor geschiedenis.
Geleerd voor maatachappijlwer want dat is de 1e toets in de toetsweek.
Geleerd voor mijn toets van geschiedenis en Nask.
Geleerd voor mijn toets voor morgen.
Geleerd voor mijn toetsen voor morgen.
Geleerd voor mn examens voor morgen.
Geleerd voor mn laatste 2 examens van vandaag.
Geleerd voor school
Geleerd voor SE week
Geleerd-huiswerm
geleerd over hoe je moet omgaan met de 'Intin Leiden app'
Geleerd.
Gelopen met de lopifit.
Geluisterd naar een preek en geluid regelen in de zaal
Geluisterd naar een uit leg
Gepraat over de vakantie.
Gepraat over dingen die op school gebeurt zijn.
Gepraat over hoe de dag morgen gaat lopen.
Gepraat over hoe het op school gaat.
Gepraat over hoe jessica haar schooldag was vandaag en ook over hoe mijn schooldag was.
Gepraat over hoe ze geslapen hebben en wat ze vandaag gaan doen.
Gepraat over vroeger.
Gepraat over wat we gaan doen tijdens de gymles.
Gepraat over wat we gedaan hebben in het weekend.
Gepraat-gegeten
Gepraat-gelegen
Geprobeerd te zwemmen
Geschiedenis en scheikunde les gehad.
Geschiedenis geleerd
Geskateboard met Ron op het skatepark
Geslapen
Gespeeld op de playstation
Gespiegeld en geholpen met vullen.
Getennist
Gewerkt
Gewerkt bij van der valk
Gewerkt van der valk
Gewerkt.
Gezellig bij mn vriendin
Gezellig met z'n alle avond gegeten.
Gezellig netflix
Gister heb ik gesolliciteerd bij de plus en daar ben ik aangenomen. Daarnet moest ik een cursus online doen om de plus beter te leren kennen en het vak te begrijpen.
Gitaar les gehad
Godsdienst en scheikunde huiswerk gemaakt.
Godsdienst les
goede morgen intin ik heb net heerlijk geslapen en ik ga zometeen even douchen
goede morgen wij hebben van het hotel naar de tour buscompagnie gelopen
goede morgen inTin! ik heb zojuist geslapen!
goede morgen! ik heb daarstraks geslapen!
goede morgen! ik heb net gedoucht!
goede morgenn! excuses ik word nu net pas wakker en ik heb er 1 gemist!
"goedemorgen intin! 
ik ben net wakker geworden heb geslapen en ga ik zo douchen"
goedemorgen! ik heb even op whatsapp gezeten
Gta
Haar-kleding
Had trek in Starbucks
Had zin om kleertjes te kopen
Halloo
Handvaardigheid gehad
Heb de serie 13 reasons why verder gekeken.
Heb voor de laatste keer mn duits se doorgenomen
Heb weer met mijn vriend gebeld
Heb weer op de PlayStation gespeeld en video«ΩÉ?™É?Ωs bekeken hoe ik alles moest maken.
hebben net wiskunde les gekregen en we hebben geoefend voor ons proefwerk a.s. woensdag
Het 8u journaal gekeken
Het bed opgemaakt en stofgezogen.
"Het boek Pijn"" uitgelezen voor mijn Nederlands mondeling."""
Het ging over wat we na school zouden doen.
Het kaartspel zenuwen met mijn broer.
Het nichtje van Timothy ( mijn vriend) is jarig.
"Het programma Gestalkt"" en een stukje van ""Beste kijkers"" gekeken."""
Het spel Middle-earth Shadow of Mordor gespeeld.
Het was de bedoeling om te dansen maar we hebben de hele les gepraat.
Het was een feestje van mijn neefje Melle. Hij is 1 jaar geworden
Het wk gekeken.
Het WK voetbal gekeken.
Het zelfde
Hetzelfde
Hetzelfde als net alleen heb ik het nu iets moeilijker gemaakt door twee puppy«ΩÉ?™É?Ωs te adopteren
Hetzelfde als vorige
Hetzelfde voor mijn verjaardag
Hey
Hier is niet veel over te vertellen maar ik heb noedels gegeten.
Hij kijkt blijkbaar de zelfde Japanse serie als mij
Huiswerk gemaakt voor maandag.
Huiwerk gemaakt voor komende week.
Iemand vertelde een verhaal over hoe je succes kan worden.
iik hebb gedoucht
ik be uiteten geweest met free haar gezin!
"Ik bed gelegen 
YouTube en Netflix gekeken"
Ik ben aan een nieuwe serie begonnen
Ik ben aan een nieuwe serie begonnen (madoka magica)
Ik ben aan een nieuwe serie begonnen met een naam waar ik even niet op kan kome
ik ben aan het bellen met een vriend dat doe ik de laatste tijd elke avond
ik ben aan het bellen met een vriend dat doe ik de laatste tijd elke avond
ik ben aan het leren voor een frans toets
Ik ben afleveringen van zondag met lubach gaan kijken op youtube
Ik ben als taxi mensen gaan ophalen in gtav roleplay
Ik ben begonnen aan een nieuwe game
Ik ben begonnen aan een nieuwe serie (bakamonogatri)
Ik ben begonnen aan een painting diamond.
Ik ben bezig geweest met mijn expert wereld en heb mijn base afgemaakt en ben begonnen aan een betere en grotere base.
ik ben bezig met Frans leren
ik ben bezig met leren.
Ik ben bij de wedstrijd feyenoord ado en ben nu aan het kijken.
Ik ben bij een stal gaan kijken om te kijken hoe ze mey de dieren om gaan
Ik ben bij vriendinnen van mij hun training gaan kijken
Ik ben boodschappen gaan doen met mijn moeder en zusje
Ik ben daarnet terug gekomen van de generale repetitie en ik ben nu aan het leren.
ik ben de afgelopen 2 uur bezig geweest met mijn leer werk voor morgen biologie
Ik ben de film «ΩÉ?™è?bright«ΩÉ?™∂ù aan het kijken op Netflix
Ik ben de serie  stranger things overnieuw aan het kijken
Ik ben de serie peaky blinders weer aan het kijken
Ik ben de strip gaan lezen waar mijn favoriete serie op gebaseerd is
Ik ben door de duinen gewandeld
Ik ben door de duinen wezen wandelen met de hond
Ik ben een beetje gaan klooien in space engineers
Ik ben een boek aan het lezen voor nederlands. Het boek heet klem van Mel Wallis de Vries
ik ben een film aan het kijken
Ik ben een film aan het kijken op Netflix
Ik ben een film aan t kijken met mn zusje
Ik ben een nieuwe serie begonnen.
Ik ben een serie gaan kijken voor even na school peaky blinders
Ik ben een serie opnieuw aan het kijken
Ik ben een soort strook met een leuk patroon aan het tekenen. Het is om in me kamer op te hangen.
Ik ben een voetbal wedstrijd van Feyenoord aan het kijken
Ik ben gaan kaarten bij mijn opa en oma
Ik ben gaan paardrijden
Ik ben gaan sporten/hardlopen
Ik ben gaan zoeken naarcwat nieuwe liedjes.voor op mijn play list
Ik ben gaan zwemmen
Ik ben geschiedenis aan het leren want die toets moet ik herkansen omdat ik een 45 had en ik anders niet over ga.
Ik ben helaas ziek
ik ben ik een pretpark!
ik ben in de sportschool aan het sporten
Ik ben in de sportschool geweest voor best lang
Ik ben in de sportschool met me vader
Ik ben in de sportschool om te sporten
ik ben langs bram geweest
Ik ben live op youtube
Ik ben maar naar de winkels gegaan toen iedereen weg ging
Ik ben me klaar gaan maken om naar bed te gaan.
Ik ben met Anne aan het shoppen in Rotterdam.
Ik ben met Anne naar huis gefietst
Ik ben met d«ΩÉ?™É?Ωr naar de hondenuitlaatplek geweest
Ik ben met de hond haar ochtendronde naar de Karels Reinierkade gelopen
Ik ben met de hond naar de hondenuitlaatplek geweest
Ik ben met de metro naar laryssa gegaan.
Ik ben met de tram naar stage gegaan.
Ik ben met ellen verder gegaan met de administratie voor de groepenindeling
Ik ben met Jacky aan het shoppen
Ik ben met Jacky de film «ΩÉ?™è?Bad Moms«ΩÉ?™∂ù aan het kijken.
Ik ben met julia naar mijn andere verzorg pony geweest
Ik ben met Latischa naar de stad gegaan
ik ben met liza en we gaan huiswerk maken voor school
ik ben met liza!
Ik ben met me moeder even naar het winkelcentrum geweest om spullen te kopen voor de vakantie.
Ik ben met mijn broertje naar het trampolinepark geweest
Ik ben met mijn broertje Stan naar het trampolinepark gegaan.
Ik ben met mijn hond naar de hondenuitlaatplek gelopen en daar heeft ze vervolgens gespeeld met andere honden
ik ben met mijn moeder na het leren even een programma gaan kijken waar mensen gaan discusceren over bepaalde dingen
Ik ben met mijn moeder naar love simon geweest.
Ik ben met mijn moeder naar stadshart geweest.
Ik ben met mn moeder en zusje naar de stad geweest. Om te shoppen
Ik ben met mn moeder naar de dokter geweest.
Ik ben met mn ouders en zusje naar t strand gegaan
Ik ben met Noa ijs gaan eten bij talemini (waarschijnlijk fout geschreven)
ik ben met soph weg geweest om even een cadeautje te kopen
Ik ben met Tim langs Laurens zijn huis geweest
Ik ben met vrienden op een feest
Ik ben mijn eerste cv aan het maken voor een bijbaan in de zomervakantie
Ik ben mijn kamer een beetje aan het opruimen en aan het inrichten dus dat heb ik gedaan.
Ik ben mijn oorbel kwijt geraakt dus die zijn we gaan zoeken.
Ik ben mijn samenvattingen voor eco en nask1 aan het door lezen
Ik ben momenteel bezig met het maken van een logo en banner voor een youtube kanaal
Ik ben na dat ik wakker werdt mezelf klaar gaan maken voor werk.
Ik ben na de stad nar mijn oma gegaan want we gingen daar eten
Ik ben na het dansen weer gaan leren voor geschiedenis.
Ik ben naar dansen geweest. We hebben de voorstelling besproken en hebben spierkracht training gedaan.
Ik ben naar de di«ü∂Ætist geweest voor mijn voeding vanwege het combineren van wat goed is me on te eten omdat ik zo veel sport in de week.
Ik ben naar de dokter gegaan voor mijn knie
"Ik ben naar de film the incredibles 2"" gegaan"""
Ik ben naar de intratuin geweest
Ik ben naar de jumbo gegaan om snacks te halen
Ik ben naar de kapper geweest om mijn dooie puntjes te laten knippen.
Ik ben naar de kerk geweest.
Ik ben naar de sportschool gegaan
Ik ben naar de sportschool gegaan en heb daar gesport
Ik ben naar de sportschool gegaan en heb daar getraind om voor het volgende seizoen weet helemaal fit te zijn.
ik ben naar de sportschool geweest met frederique!
Ik ben naar de sportschool geweest samen met Lorenzo en vandaag was het legday
ik ben naar de sportschool geweest!!
Ik ben naar de sportschool geweest.
Ik ben naar de stad gegaan om een nieuwe sweater te kopen
Ik ben naar de stad geweest om kleding te halen
Ik ben naar de verjaardag gegaan en de verjaardag van vrienden gevierd
Ik ben naar de voetbaltraining geweest.
ik ben naar een schoolfeest van een andere lokatie van onze school geweest!
Ik ben naar fysiotherapie geweest voor mijn rug omdat ik daar een blessure aan heb
Ik ben naar het strand gegaan. Ik heb daar gelezen gelopen en even het water in geweest.
Ik ben naar het ziekenhuis geweest
Ik ben naar huis gefietst
Ik ben naar roterdam met mijn familie om een kenis uit brazilie te zien
Ik ben naar school gefietst en heb mij klaar gemaakt voor school
Ik ben naar voetbaltraining geweest.
Ik ben nog op een feest met vrienden
Ik ben nog steeds geschiedenis aan het leren.
Ik ben nogsteeds bezig met het leren voor biologie
ik ben nogsteeds voor frans aan het leren :/
Ik ben nu aan het sporten al een uurtje denk ik
ik ben nu met bram!
Ik ben nu officieel een editor voor een youtube kanaal
Ik ben nu stage aan het lopen.
Ik ben omgereden naar huis
Ik ben onderweg naar Walibi fright night.
Ik ben op de verjaardag van sanne
Ik ben op een andere server gaan spelen op gtav roleplay
ik ben op een feestje
Ik ben op een verjaardag van een vriend
Ik ben op mijn skateboard boodschappen gaan halen voor mijn moeder
Ik ben op mijn stage verder gegaan met de administratie en het maken van groepjes
Ik ben op scho en km heb een Nederlands toets gemaakt.
Ik ben op school ik had een blokuur Frans.
Ik ben opzocht gegaan naar nieuwe youtubers
Ik ben opzoek gegaan naar nieuwe games om te spelen
Ik ben samen met Aaron gaan fietsen naar huis.. we praatte over games.
Ik ben samen met mama naar dorp geweest
Ik ben samen met mijn broer de eerste aflevering van een comedie serie gaan kijken (backstreet girls)
Ik ben samen met mijn broer verder gegaan aan de serie bakamonegateri
Ik ben samen met mijn moeder en mijn broetje bij cathay uit eten geweest.
Ik ben samen met mijn moeder naar de schoonheidsspecialiste geweest.
Ik ben samen met mijn vader naar de kerk geweest.
ik ben thuis gekomen en heb gelijk gedoucht
Ik ben thuis gekomen van school en ben begonnen aan mn hw
Ik ben training aan t geven.
ik ben uit school naar huis gegaan met liza en heb samen met liza en mijn moeder de kamer van mijn zus opgeruimd (doet ze zelf namelijk niet) dat was erg leuk want ik kon daardoor zelf ook verandering aan mijn kamer toevoegen
Ik ben uiteten geweest met mijn gezin.
Ik ben uitlenen met familie.
Ik ben van Bezuidenhout naar Scheveningen gewandeld
Ik ben van me oude naar een nieuwe server geswitched
Ik ben van mijn stage naar huis gefietst
ik ben van school naar huis gefietst
Ik ben van school naar huis gegaan met de tram en er kwam een man in de tram die in het leger had gezeten vertelde hij. En toen ging hij allemaal verhalen erover vertellen.
ik ben vanaf bram naar huis gefietst
Ik ben vanaf huis naar me oma gelopen
Ik ben vandaag alleen naar huis gefietst
Ik ben vandaag weer aan het skateboarden!
Ik ben veder gegaan met mijn fotoalbum
Ik ben verder gegaan aan de serie bakamonegateri
Ik ben verder gegaan aan de serie waar ik laatst aan ben begonnen
Ik ben verder gegaan aan de strip van mijn favoriete serie
Ik ben verder gegaan aan een game waar ik gister aan ben begonnen
Ik ben voor mijn toetsweek aan het leren en terwijl ik dat doe luister ik muziek.
Ik ben weer gaan sporten in de sportschool
Ik ben weer naar mn nicht gegaan en heb gekeken naar de tennis wedstrijd van haar vriend die een dubbel speelde
Ik ben weet verder gegaan met de administratie voor de tennisgroepen
Ik ben YouTube video«ΩÉ?™É?Ωs aan het kijken van mijn favorite youtuber
Ik benvond mijn favoriete seizoen van een serie opnieuw aan het kijken
Ik de dadelijkste vlogs van beautygloss verder gekeken
Ik doe de hele dag niks vandaag en heb muziek geluisterd verder.
Ik doe met mn ouders en mn zusje 30 seconds
Ik een Donald Duck gelezen.
Ik ga met mijn vader en mijn zusje zwemmen en een stukje surfen
Ik ga met mijn vader naar een surfshop in Rotterdam.
Ik ga morgen stage lopen bij een tennispark en heb mij daar voorbereid door informatie over het tennispark op te zoeken en op te schrijven zodat ik dat kan gebruiken voor mijn werkstuk.
Ik ga naar de wedstrijd feyenoord ado dus we hebben ons klaar gemaakt om met de trein naar de wedstrijd te gaan.
ik ga naar een thrift shop in rotterdam waar ze oude kleding verkopen uit de 80s bijvoorbeeld!
Ik ga proberen te programmeren via youtube videos.
ik ga zo naar de sportschool om een uurtje te sporten.
Ik gevideobelt met laryssa en ik heb aan haar wiskunde uitgelegd.
Ik ging dubblen wat betekend dat je alle 3 de pijlen in een dubbel moet gooien
Ik ging een chill music playlist luisteren.
Ik ging in zoetermeer shoppen met mij broertje en mijn moeder.
Ik ging live
Ik ging met mijn zusje op de fiets naar het park en hebben daar op een voetbalveldje gehockeyd.
Ik ging naar school op de fiets
Ik ging naar school toe
Ik ging pubg spelen met calvin
Ik ging samen met mijn vader een VR game spelen
Ik ging samen met wat vrienden in het tussenuur naar de Hoven
ik had 1 uur en 50 minuten geleden mijn avond eten gegeten!
Ik had ak les
Ik had alleen een beetje gekeken wat ik kon kijken.
Ik had daarnet een biologie toets en die heb ik echt heel erg verpest. Ik wist niks.
Ik had gezocht naar een boek en ik zag een boek dat ik nog niet gelezen had. Ik was er in begonnen maar het was niet echt het boek voor mij want het ging over een meisje dat uit Syri«ü∂Æ vluchtte in haar rolstoel. Ik had een paar bladzijdes gelezen maar ik vond het een iets te heftig boek voor mij dus ik ben weer gestopt.
Ik had gitaarles
Ik had handvaardigheid op school
Ik had het even heel druk in me hoofd dus ging ik even rustig youtube kijken.
ik had mij slaap vervolgd van daarnet
Ik had natuurkunde.
Ik had net mijn eerste voorstelling van dit jaar. Het was heel leuk. Ik moet dalijk nog een keer.
Ik had vandaag 2 toetsen op school want het is toetsweek en ik ga nu weer leren voor morgen
ik had vanochtend gedoucht
ik had zojuist een tussenuur en ik heb met liez een film gekeken
Ik he. Een aantal youtube filmpjes gekeken
Ik heb 'de Thundermans' gekeken op nickelodeon.
Ik heb 1 van mijn favoriete games gespeeld (kid icarus uprising)
Ik heb 10 km gewandeld om te oefenen voor de GGID
Ik heb 2 afleveringen bones gekeken
Ik heb 3 tennis lessen gegeven aan kinderen tussen de 8 en 11 jaar oud we hebben vooral geoefend op de voorhand en backhand
Ik heb 3 uur getraind. 15 uur met mijn team en 15 uur keeperstraining
Ik heb 3 uur lang tennis les gegeven aan de mini«ΩÉ?™É?Ωs ( 6 jaar oud ongeveer) kinderen van 7 jaar en van 13 jaar en aan het eind aan volwassen vrouwen
Ik heb 3 uur lang tennisles gegeven aan kinderen van ongeveer 10 jaar oud ik heb ballen geschoten zodat de kinderen ze terug konden schieten
Ik heb 3 uur lang training gehad we hebben vooral geoefend met de opbouw
Ik heb «ΩÉ?™è? that 70s show «ΩÉ?™è? gekeken op Netflix voor een uur ongeveer
Ik heb aan een verslag gewerkt voor Nederlands samen met een paar vrienden van mij
Ik heb aan mijn conditie gewerkt
Ik heb aan mijn scheikunde poster gewerkt.
Ik heb aan Nederlands met het filmpje over de 'onbekende schrijver' verdergewerkt.
Ik heb aardrijkskunde en engels gehad
Ik heb aardrijkskunde gehad.
Ik heb aardrijkskunde geleerd
Ik heb Aardrijkskunde geleerd.
ik heb afgesproken
ik heb afgesproken met bram
ik heb afgesproken met bram!
ik heb afgesproken met een vriend
ik heb afgesproken met liza en toen met bram
Ik heb afgesproken om naar de wielerdriedaagse te gaan
Ik heb All stars Converse opgezocht uit de jaren 70 om te dragen
Ik heb all you need is love gekeken.
Ik heb alle fotos en filmpjes van Tsjechi«ü∂Æ laten zien en verteld hoe ik het had.
Ik heb alle hardware van me vaders oude computer gehaald
Ik heb alleen maar youtube zitten te kijken om wakker te blijven zodat ik nog 5 sterren kan krijgen
Ik heb annika geholpen met een stuk op de piano dat ze moest kunnen voor school
ik heb avondgegeten!
Ik heb baantjes gezwommen met mijn moeder
Ik heb ballet gedanst.
Ik heb BBC fitst gekeken
Ik heb beautygloss verder gekeken
Ik heb bij een voetbal training gekekn
Ik heb bij OnStage een game met Floris gemaakt
Ik heb bio en engels gehad
Ik heb bio en nederlands gehad
Ik heb bio geleerd
Ik heb bio geleerd voor het SE van morgen
Ik heb bio geleerd.
Ik heb bio geleerd. Het gaat over regelingen in je lichaam.
Ik heb bio geleerd. Over het zenuw-en hormoonstelsel.
Ik heb biologie geleerd
ik heb boodschappen gedaan met mijn moeder
Ik heb Brawlhalla gespeeld
Ik heb buiten in de zon gezeten. En ondertussen geleerd
Ik heb cadeautjes uitgepakt. Mijn stirfmoeder kwam terug van vakantie en had cadeautjes meegebracht. Voor mij had ze een armband en een boek.
Ik heb celblok h gekeken
Ik heb cinderella gekeken met libby
Ik heb concentrate gekeken
Ik heb curvy supermodel gekeken op youtube.
ik heb daarnet aan mijn huiswerk gezeten en nu ven ik bij een vriendin
Ik heb daarnet een Engels toets gemaakt. Het ging wel goed alleenverdieners was wel lang. Nu ben ik aan het leren voor bio.
ik heb daarnet gedoucht en nu zijn we ons (micky en ik) aan het klaarmaken voor de danswedstrijd en we gaan zometeen ontbijten
Ik heb daarnet mijn 2e voorstelling afgerond. Het was heel erg leuk en ik moet morgen weer 2 shows.
ik heb daarnet mijn engels so nog even doorgelezen en daarvoor heb ik geslapen
Ik heb dat ene patroon afgetekend. Het is erg leuk geworden.
Ik heb de administratie afgemaakt en ging daarna les geven aan kinderen van 5 jaar ongeveer de 2de les gaf ik les aan kinderen van ongeveer 9 jaar
Ik heb de administratie gedaan met ellen voor het indelen van de zomet groepen voor de jeugd en volwassenen
Ik heb de afgelopen 2 uur mijn nederlands se«ΩÉ?™É?Ωs gemaakt
Ik heb de afgelopen 3 uur geslapen omdat ik heel moe was
Ik heb de begrippen van theater geleerd. Daar ben ik nog steeds mee bezig.
Ik heb de champions trophy hockey worldleague gekeken. De wedstrijd van nederland tegen australie.
Ik heb de de tennispaspoorten van de kinderen in mappen gedaan van de juiste leraar
Ik heb de f«ü∂¨r elise op de piano geoefent.
Ik heb de film «ΩÉ?™”?the conjuring«ΩÉ?™É?Ω samen met Zo«ü∂Æ gekeken op Netflix hij was echt super eng!
Ik heb de film «ΩÉ?™è?Four weddings and a funeral«ΩÉ?™∂ù gekeken
Ik heb de film Billy eliot gekeken
Ik heb de film de titanic afgekeken
Ik heb de film met mijn vader gekeken.
Ik heb de film serious moonlight gekeken
Ik heb de filmpjes van croco Jill gekeken
Ik heb de filmpjes van fitaddict gekeken
Ik heb de filmpjes van Jill gezien
Ik heb de filn the theory of everything gekeken
Ik heb de game Team Fortress 2 gespeeld.
ik heb de hele dag met liez door duinrell gezwerfd was erg gezellig! x
Ik heb de hele ochtend en middag proefgestudeerd op het roc mondriaan in delft voor de opleiding sport en bewegen
Ik heb de hele tijd met hem gebeld want van zijn ouders mag die mij niet meer zien
ik heb de hond uitgelaten met mijn moeder
Ik heb de laatste 2 uur gym gehad op het veld.
Ik heb de laatste dingen doorgenomen voor de se«ΩÉ?™É?Ωs die ik vandaag heb.
Ik heb de lijsten gemaakt voor de docenten met de tijden en kinderen er in
Ik heb de net van 6 tot 12 moeten werken
Ik heb de nieuwe filmpjes van een aantla youtubers gekeken
Ik heb de nieuwe video en vlog van fitaddict gekeken
Ik heb de playlist van hiphop NL
Ik heb de politie uitgedaagd op gtaV roleplay
ik heb de salade voor vanavond klaar gemaakt en heb net gegeten ga nu dansen
Ik heb de serie 13 reasons why gekeken op netflix.
Ik heb de serie 13 reasons why verder gekeken
Ik heb de serie «ΩÉ?™”? le casa de papel«ΩÉ?™É?Ω verder gekeken
Ik heb de serie call the Midwife gekeken.
Ik heb de serie celblok h gekeken aflevering 8
Ik heb de serie the moonstone afgekeken
Ik heb de video gezien van mark rutte bij trump
Ik heb de vlog van Monica geuze gekeken
Ik heb de vlogs van Manon tilstra gekeken
Ik heb Destiny 2 gespeeld
Ik heb door het Haagse bos gelopen
Ik heb duits gehad
Ik heb duits gehad.
Ik heb eco les gehad
Ik heb economie gehad we moesten alleen opdrachten maken
Ik heb economie geleerd
Ik heb een aantal filmpjes gekeken op youtube
Ik heb een aantal youtube filmpjes gekeken
Ik heb een aantal youtube videos gekeken
Ik heb een aflevering celblok h gekeken
Ik heb een airsoft m4 gekocht.
Ik heb een appeltaart gebakken.
Ik heb een basis nagemaakt op rust via een youtube filmpje
Ik heb een beetje gegamed
Ik heb een beetje geleerd voor geschiedenis
Ik heb een beetje getekent in mijn tussen uur
Ik heb een beetje naar bekende mensen op Instagram gekeken.
Ik heb een beetje Netflix gekeken. De tekenfilm Stretch Armstrong.
Ik heb een beetje op YouTube oudere liedjes liggen luisteren
Ik heb een beetje rond gekeken
Ik heb een beetje rond gekeken op instagram.
Ik heb een best wel slechte film gekeken die eigenlijk gewoon een nederlandse versie van mean girls was
Ik heb een blokuur nederlands gehad
Ik heb een blokuur nederlands gehad.
Ik heb een boek gelezen. Weer die thriller.
Ik heb een boekverslag gemaakt voor Nederlands.
ik heb een bus tour gedaan met mijn gezin
Ik heb een chille playlist geluisterd terwijl ik aan het leren was voor geschiedenis.
Ik heb een chocolade taart gemaakt
Ik heb een dag gespeeld
Ik heb een dag gespeeld met dezelfde Sims als net
Ik heb een dagje mee gelopen bij een mbo school
